src,dst,kind,status,error
analysis/ps2_korean/codec_gcx/00547_006ef570.gcx,experiments/_loose/ps2_korean/codec_gcx/00547_006ef570.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00548_006f0c00.gcx,experiments/_loose/ps2_korean/codec_gcx/00548_006f0c00.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00549_006f1ee0.gcx,experiments/_loose/ps2_korean/codec_gcx/00549_006f1ee0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00550_006f36f0.gcx,experiments/_loose/ps2_korean/codec_gcx/00550_006f36f0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00551_006f46c0.gcx,experiments/_loose/ps2_korean/codec_gcx/00551_006f46c0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00552_006f7420.gcx,experiments/_loose/ps2_korean/codec_gcx/00552_006f7420.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00553_006f8e70.gcx,experiments/_loose/ps2_korean/codec_gcx/00553_006f8e70.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00554_006fa620.gcx,experiments/_loose/ps2_korean/codec_gcx/00554_006fa620.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00555_006fbb80.gcx,experiments/_loose/ps2_korean/codec_gcx/00555_006fbb80.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00556_006fd030.gcx,experiments/_loose/ps2_korean/codec_gcx/00556_006fd030.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00557_006fe0a0.gcx,experiments/_loose/ps2_korean/codec_gcx/00557_006fe0a0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00558_006ff9f0.gcx,experiments/_loose/ps2_korean/codec_gcx/00558_006ff9f0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00559_00700bc0.gcx,experiments/_loose/ps2_korean/codec_gcx/00559_00700bc0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00560_00701ff0.gcx,experiments/_loose/ps2_korean/codec_gcx/00560_00701ff0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00561_00702fc0.gcx,experiments/_loose/ps2_korean/codec_gcx/00561_00702fc0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00562_007047a0.gcx,experiments/_loose/ps2_korean/codec_gcx/00562_007047a0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00563_00705fe0.gcx,experiments/_loose/ps2_korean/codec_gcx/00563_00705fe0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00564_00707860.gcx,experiments/_loose/ps2_korean/codec_gcx/00564_00707860.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00565_00708fc0.gcx,experiments/_loose/ps2_korean/codec_gcx/00565_00708fc0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00566_0070a440.gcx,experiments/_loose/ps2_korean/codec_gcx/00566_0070a440.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00567_0070b380.gcx,experiments/_loose/ps2_korean/codec_gcx/00567_0070b380.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00568_0070d210.gcx,experiments/_loose/ps2_korean/codec_gcx/00568_0070d210.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00569_0070edc0.gcx,experiments/_loose/ps2_korean/codec_gcx/00569_0070edc0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00570_007109f0.gcx,experiments/_loose/ps2_korean/codec_gcx/00570_007109f0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00571_007119c0.gcx,experiments/_loose/ps2_korean/codec_gcx/00571_007119c0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00572_007127c0.gcx,experiments/_loose/ps2_korean/codec_gcx/00572_007127c0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00573_00713950.gcx,experiments/_loose/ps2_korean/codec_gcx/00573_00713950.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00574_00714960.gcx,experiments/_loose/ps2_korean/codec_gcx/00574_00714960.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00575_00715c20.gcx,experiments/_loose/ps2_korean/codec_gcx/00575_00715c20.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00576_00716f00.gcx,experiments/_loose/ps2_korean/codec_gcx/00576_00716f00.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00577_00718300.gcx,experiments/_loose/ps2_korean/codec_gcx/00577_00718300.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00578_0071af70.gcx,experiments/_loose/ps2_korean/codec_gcx/00578_0071af70.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00579_0071c9e0.gcx,experiments/_loose/ps2_korean/codec_gcx/00579_0071c9e0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00580_0071e160.gcx,experiments/_loose/ps2_korean/codec_gcx/00580_0071e160.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00581_0071fa70.gcx,experiments/_loose/ps2_korean/codec_gcx/00581_0071fa70.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00582_00721480.gcx,experiments/_loose/ps2_korean/codec_gcx/00582_00721480.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00583_007226d0.gcx,experiments/_loose/ps2_korean/codec_gcx/00583_007226d0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00584_00723580.gcx,experiments/_loose/ps2_korean/codec_gcx/00584_00723580.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00585_00724b00.gcx,experiments/_loose/ps2_korean/codec_gcx/00585_00724b00.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00586_00726570.gcx,experiments/_loose/ps2_korean/codec_gcx/00586_00726570.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00587_007279a0.gcx,experiments/_loose/ps2_korean/codec_gcx/00587_007279a0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00588_007288e0.gcx,experiments/_loose/ps2_korean/codec_gcx/00588_007288e0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00589_0072af70.gcx,experiments/_loose/ps2_korean/codec_gcx/00589_0072af70.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00590_0072bf70.gcx,experiments/_loose/ps2_korean/codec_gcx/00590_0072bf70.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00591_0072cf60.gcx,experiments/_loose/ps2_korean/codec_gcx/00591_0072cf60.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00592_0072f720.gcx,experiments/_loose/ps2_korean/codec_gcx/00592_0072f720.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00593_00730a00.gcx,experiments/_loose/ps2_korean/codec_gcx/00593_00730a00.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00594_007318a0.gcx,experiments/_loose/ps2_korean/codec_gcx/00594_007318a0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00595_00733220.gcx,experiments/_loose/ps2_korean/codec_gcx/00595_00733220.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00596_00734590.gcx,experiments/_loose/ps2_korean/codec_gcx/00596_00734590.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00597_00735af0.gcx,experiments/_loose/ps2_korean/codec_gcx/00597_00735af0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00598_00736b70.gcx,experiments/_loose/ps2_korean/codec_gcx/00598_00736b70.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00599_00737ac0.gcx,experiments/_loose/ps2_korean/codec_gcx/00599_00737ac0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00600_00738fa0.gcx,experiments/_loose/ps2_korean/codec_gcx/00600_00738fa0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00601_0073a330.gcx,experiments/_loose/ps2_korean/codec_gcx/00601_0073a330.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00602_0073b490.gcx,experiments/_loose/ps2_korean/codec_gcx/00602_0073b490.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00603_0073c790.gcx,experiments/_loose/ps2_korean/codec_gcx/00603_0073c790.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00604_00740f20.gcx,experiments/_loose/ps2_korean/codec_gcx/00604_00740f20.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00605_00742d70.gcx,experiments/_loose/ps2_korean/codec_gcx/00605_00742d70.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00606_00744780.gcx,experiments/_loose/ps2_korean/codec_gcx/00606_00744780.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00607_00745ec0.gcx,experiments/_loose/ps2_korean/codec_gcx/00607_00745ec0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00608_00747050.gcx,experiments/_loose/ps2_korean/codec_gcx/00608_00747050.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00609_00748b00.gcx,experiments/_loose/ps2_korean/codec_gcx/00609_00748b00.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00610_0074a080.gcx,experiments/_loose/ps2_korean/codec_gcx/00610_0074a080.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00611_0074b950.gcx,experiments/_loose/ps2_korean/codec_gcx/00611_0074b950.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00612_0074d360.gcx,experiments/_loose/ps2_korean/codec_gcx/00612_0074d360.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00613_0074e7f0.gcx,experiments/_loose/ps2_korean/codec_gcx/00613_0074e7f0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00614_0074f7d0.gcx,experiments/_loose/ps2_korean/codec_gcx/00614_0074f7d0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00615_00750880.gcx,experiments/_loose/ps2_korean/codec_gcx/00615_00750880.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00616_00751b80.gcx,experiments/_loose/ps2_korean/codec_gcx/00616_00751b80.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00617_00752e50.gcx,experiments/_loose/ps2_korean/codec_gcx/00617_00752e50.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00618_00754430.gcx,experiments/_loose/ps2_korean/codec_gcx/00618_00754430.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00619_00755af0.gcx,experiments/_loose/ps2_korean/codec_gcx/00619_00755af0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00620_00756de0.gcx,experiments/_loose/ps2_korean/codec_gcx/00620_00756de0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00621_00757fc0.gcx,experiments/_loose/ps2_korean/codec_gcx/00621_00757fc0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00622_00759030.gcx,experiments/_loose/ps2_korean/codec_gcx/00622_00759030.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00623_0075a560.gcx,experiments/_loose/ps2_korean/codec_gcx/00623_0075a560.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00624_0075bea0.gcx,experiments/_loose/ps2_korean/codec_gcx/00624_0075bea0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00625_0075cf40.gcx,experiments/_loose/ps2_korean/codec_gcx/00625_0075cf40.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00626_0075dea0.gcx,experiments/_loose/ps2_korean/codec_gcx/00626_0075dea0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00627_0075f4a0.gcx,experiments/_loose/ps2_korean/codec_gcx/00627_0075f4a0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00628_00760a90.gcx,experiments/_loose/ps2_korean/codec_gcx/00628_00760a90.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00629_00762000.gcx,experiments/_loose/ps2_korean/codec_gcx/00629_00762000.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00630_00763670.gcx,experiments/_loose/ps2_korean/codec_gcx/00630_00763670.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00631_00764b40.gcx,experiments/_loose/ps2_korean/codec_gcx/00631_00764b40.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00632_00766110.gcx,experiments/_loose/ps2_korean/codec_gcx/00632_00766110.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00633_00767670.gcx,experiments/_loose/ps2_korean/codec_gcx/00633_00767670.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00634_00768b20.gcx,experiments/_loose/ps2_korean/codec_gcx/00634_00768b20.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00635_00769c30.gcx,experiments/_loose/ps2_korean/codec_gcx/00635_00769c30.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00636_0076aca0.gcx,experiments/_loose/ps2_korean/codec_gcx/00636_0076aca0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00637_0076c420.gcx,experiments/_loose/ps2_korean/codec_gcx/00637_0076c420.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00638_0076d380.gcx,experiments/_loose/ps2_korean/codec_gcx/00638_0076d380.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00639_0076e520.gcx,experiments/_loose/ps2_korean/codec_gcx/00639_0076e520.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00640_0076f2a0.gcx,experiments/_loose/ps2_korean/codec_gcx/00640_0076f2a0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00641_007704b0.gcx,experiments/_loose/ps2_korean/codec_gcx/00641_007704b0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00642_00771660.gcx,experiments/_loose/ps2_korean/codec_gcx/00642_00771660.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00643_007729d0.gcx,experiments/_loose/ps2_korean/codec_gcx/00643_007729d0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00644_00774620.gcx,experiments/_loose/ps2_korean/codec_gcx/00644_00774620.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00645_00775880.gcx,experiments/_loose/ps2_korean/codec_gcx/00645_00775880.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00646_00776de0.gcx,experiments/_loose/ps2_korean/codec_gcx/00646_00776de0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00647_007782c0.gcx,experiments/_loose/ps2_korean/codec_gcx/00647_007782c0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00648_00779840.gcx,experiments/_loose/ps2_korean/codec_gcx/00648_00779840.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00649_0077a790.gcx,experiments/_loose/ps2_korean/codec_gcx/00649_0077a790.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00650_0077b920.gcx,experiments/_loose/ps2_korean/codec_gcx/00650_0077b920.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00651_0077dd80.gcx,experiments/_loose/ps2_korean/codec_gcx/00651_0077dd80.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00652_0077f530.gcx,experiments/_loose/ps2_korean/codec_gcx/00652_0077f530.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00653_00780340.gcx,experiments/_loose/ps2_korean/codec_gcx/00653_00780340.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00654_007828c0.gcx,experiments/_loose/ps2_korean/codec_gcx/00654_007828c0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00655_00784ca0.gcx,experiments/_loose/ps2_korean/codec_gcx/00655_00784ca0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00656_00785d30.gcx,experiments/_loose/ps2_korean/codec_gcx/00656_00785d30.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00657_00786d10.gcx,experiments/_loose/ps2_korean/codec_gcx/00657_00786d10.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00658_00787b40.gcx,experiments/_loose/ps2_korean/codec_gcx/00658_00787b40.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00659_007898b0.gcx,experiments/_loose/ps2_korean/codec_gcx/00659_007898b0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00660_0078ad80.gcx,experiments/_loose/ps2_korean/codec_gcx/00660_0078ad80.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00661_0078c740.gcx,experiments/_loose/ps2_korean/codec_gcx/00661_0078c740.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00662_0078d760.gcx,experiments/_loose/ps2_korean/codec_gcx/00662_0078d760.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00663_0078ea20.gcx,experiments/_loose/ps2_korean/codec_gcx/00663_0078ea20.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00664_007942d0.gcx,experiments/_loose/ps2_korean/codec_gcx/00664_007942d0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00665_00797550.gcx,experiments/_loose/ps2_korean/codec_gcx/00665_00797550.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00666_0079a4b0.gcx,experiments/_loose/ps2_korean/codec_gcx/00666_0079a4b0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00667_0079e130.gcx,experiments/_loose/ps2_korean/codec_gcx/00667_0079e130.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00668_007a2470.gcx,experiments/_loose/ps2_korean/codec_gcx/00668_007a2470.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00669_007a4480.gcx,experiments/_loose/ps2_korean/codec_gcx/00669_007a4480.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00670_007a7e50.gcx,experiments/_loose/ps2_korean/codec_gcx/00670_007a7e50.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00671_007aacd0.gcx,experiments/_loose/ps2_korean/codec_gcx/00671_007aacd0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00672_007acd20.gcx,experiments/_loose/ps2_korean/codec_gcx/00672_007acd20.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00673_007afd10.gcx,experiments/_loose/ps2_korean/codec_gcx/00673_007afd10.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00674_007b2ce0.gcx,experiments/_loose/ps2_korean/codec_gcx/00674_007b2ce0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00675_007b58a0.gcx,experiments/_loose/ps2_korean/codec_gcx/00675_007b58a0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00676_007b6ae0.gcx,experiments/_loose/ps2_korean/codec_gcx/00676_007b6ae0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00677_007b7aa0.gcx,experiments/_loose/ps2_korean/codec_gcx/00677_007b7aa0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00678_007bb160.gcx,experiments/_loose/ps2_korean/codec_gcx/00678_007bb160.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00679_007bcae0.gcx,experiments/_loose/ps2_korean/codec_gcx/00679_007bcae0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00680_007bf3c0.gcx,experiments/_loose/ps2_korean/codec_gcx/00680_007bf3c0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00681_007c0770.gcx,experiments/_loose/ps2_korean/codec_gcx/00681_007c0770.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00682_007c2a90.gcx,experiments/_loose/ps2_korean/codec_gcx/00682_007c2a90.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00683_007c3a80.gcx,experiments/_loose/ps2_korean/codec_gcx/00683_007c3a80.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00684_007c4fa0.gcx,experiments/_loose/ps2_korean/codec_gcx/00684_007c4fa0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00685_007c6150.gcx,experiments/_loose/ps2_korean/codec_gcx/00685_007c6150.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00686_007c8400.gcx,experiments/_loose/ps2_korean/codec_gcx/00686_007c8400.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00687_007ca930.gcx,experiments/_loose/ps2_korean/codec_gcx/00687_007ca930.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00688_007ccf90.gcx,experiments/_loose/ps2_korean/codec_gcx/00688_007ccf90.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00689_007ce000.gcx,experiments/_loose/ps2_korean/codec_gcx/00689_007ce000.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00690_007cef40.gcx,experiments/_loose/ps2_korean/codec_gcx/00690_007cef40.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00691_007d05a0.gcx,experiments/_loose/ps2_korean/codec_gcx/00691_007d05a0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00692_007d3720.gcx,experiments/_loose/ps2_korean/codec_gcx/00692_007d3720.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00693_007d60d0.gcx,experiments/_loose/ps2_korean/codec_gcx/00693_007d60d0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00694_007d7130.gcx,experiments/_loose/ps2_korean/codec_gcx/00694_007d7130.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00695_007d87d0.gcx,experiments/_loose/ps2_korean/codec_gcx/00695_007d87d0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00696_007d9d20.gcx,experiments/_loose/ps2_korean/codec_gcx/00696_007d9d20.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00697_007dae00.gcx,experiments/_loose/ps2_korean/codec_gcx/00697_007dae00.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00698_007dc5b0.gcx,experiments/_loose/ps2_korean/codec_gcx/00698_007dc5b0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00699_007dd580.gcx,experiments/_loose/ps2_korean/codec_gcx/00699_007dd580.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00700_007df230.gcx,experiments/_loose/ps2_korean/codec_gcx/00700_007df230.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00701_007e0160.gcx,experiments/_loose/ps2_korean/codec_gcx/00701_007e0160.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00702_007e1cb0.gcx,experiments/_loose/ps2_korean/codec_gcx/00702_007e1cb0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00703_007e2be0.gcx,experiments/_loose/ps2_korean/codec_gcx/00703_007e2be0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00704_007e4260.gcx,experiments/_loose/ps2_korean/codec_gcx/00704_007e4260.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00705_007e5520.gcx,experiments/_loose/ps2_korean/codec_gcx/00705_007e5520.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00706_007e6780.gcx,experiments/_loose/ps2_korean/codec_gcx/00706_007e6780.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00707_007e92e0.gcx,experiments/_loose/ps2_korean/codec_gcx/00707_007e92e0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00708_007ea340.gcx,experiments/_loose/ps2_korean/codec_gcx/00708_007ea340.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00709_007eba20.gcx,experiments/_loose/ps2_korean/codec_gcx/00709_007eba20.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00710_007eca80.gcx,experiments/_loose/ps2_korean/codec_gcx/00710_007eca80.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00711_007ee090.gcx,experiments/_loose/ps2_korean/codec_gcx/00711_007ee090.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00712_007ef0f0.gcx,experiments/_loose/ps2_korean/codec_gcx/00712_007ef0f0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00713_007f10d0.gcx,experiments/_loose/ps2_korean/codec_gcx/00713_007f10d0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00714_007f2090.gcx,experiments/_loose/ps2_korean/codec_gcx/00714_007f2090.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00715_007f38c0.gcx,experiments/_loose/ps2_korean/codec_gcx/00715_007f38c0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00716_007f4910.gcx,experiments/_loose/ps2_korean/codec_gcx/00716_007f4910.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00717_007f6350.gcx,experiments/_loose/ps2_korean/codec_gcx/00717_007f6350.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00718_007f7320.gcx,experiments/_loose/ps2_korean/codec_gcx/00718_007f7320.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00719_007f88b0.gcx,experiments/_loose/ps2_korean/codec_gcx/00719_007f88b0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00720_007f96c0.gcx,experiments/_loose/ps2_korean/codec_gcx/00720_007f96c0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00721_007fa570.gcx,experiments/_loose/ps2_korean/codec_gcx/00721_007fa570.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00722_007fc840.gcx,experiments/_loose/ps2_korean/codec_gcx/00722_007fc840.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00723_007fd770.gcx,experiments/_loose/ps2_korean/codec_gcx/00723_007fd770.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00724_007fed80.gcx,experiments/_loose/ps2_korean/codec_gcx/00724_007fed80.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00725_008003b0.gcx,experiments/_loose/ps2_korean/codec_gcx/00725_008003b0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00726_008018d0.gcx,experiments/_loose/ps2_korean/codec_gcx/00726_008018d0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00727_00802a90.gcx,experiments/_loose/ps2_korean/codec_gcx/00727_00802a90.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00728_00804250.gcx,experiments/_loose/ps2_korean/codec_gcx/00728_00804250.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00729_00805180.gcx,experiments/_loose/ps2_korean/codec_gcx/00729_00805180.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00730_00806330.gcx,experiments/_loose/ps2_korean/codec_gcx/00730_00806330.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00731_00807570.gcx,experiments/_loose/ps2_korean/codec_gcx/00731_00807570.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00732_00808910.gcx,experiments/_loose/ps2_korean/codec_gcx/00732_00808910.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00733_00809df0.gcx,experiments/_loose/ps2_korean/codec_gcx/00733_00809df0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00734_0080b560.gcx,experiments/_loose/ps2_korean/codec_gcx/00734_0080b560.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00735_0080d5a0.gcx,experiments/_loose/ps2_korean/codec_gcx/00735_0080d5a0.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00736_0080f180.gcx,experiments/_loose/ps2_korean/codec_gcx/00736_0080f180.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00737_00810780.gcx,experiments/_loose/ps2_korean/codec_gcx/00737_00810780.gcx,FILE,OK,
analysis/ps2_korean/codec_gcx/00738_008123d0.gcx,experiments/_loose/ps2_korean/codec_gcx/00738_008123d0.gcx,FILE,OK,
